"I_D"	"FLAG_TSUNAMI"	"YEAR"	"MONTH"	"DAY"	"HOUR"	"MINUTE"	"SECOND"	"FOCAL_DEPTH"	"EQ_MAG_MW"	"EQ_MAG_MS"	"Max.Richter"	"EQ_MAG_MB"	"EQ_MAG_ML"	"EQ_MAG_MFA"	"EQ_MAG_UNK"	"INTENSITY"	"COUNTRY"	"STATE"	"LOCATION_NAME"	"LATITUDE"	"LONGITUDE"	"REGION_CODE"	"DEATHS"	"DEATHS_DESCRIPTION"	"MISSING"	"MISSING_DESCRIPTION"	"INJURIES"	"INJURIES_DESCRIPTION"	"DAMAGE_MILLIONS_DOLLARS"	"DAMAGE_DESCRIPTION"	"HOUSES_DESTROYED"	"HOUSES_DESTROYED_DESCRIPTION"	"HOUSES_DAMAGED"	"HOUSES_DAMAGED_DESCRIPTION"	"TOTAL_DEATHS"	"TOTAL_DEATHS_DESCRIPTION"	"TOTAL_MISSING"	"TOTAL_MISSING_DESCRIPTION"	"TOTAL_INJURIES"	"TOTAL_INJURIES_DESCRIPTION"	"TOTAL_DAMAGE_MILLIONS_DOLLARS"	"TOTAL_DAMAGE_DESCRIPTION"	"TOTAL_HOUSES_DESTROYED"	"TOTAL_HOUSES_DESTROYED_DESCRIPTION"	"TOTAL_HOUSES_DAMAGED"	"TOTAL_HOUSES_DAMAGED_DESCRIPTION"
7282	"Tsu"	1979	5	15	6	59	21.2	33	NA	5.6	5.6	5.6	5.4	NA	NA	NA	"GREECE"	""	"GREECE: CRETE"	34.53	24.437	130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4842	"Tsu"	1979	9	12	5	17	51.4	5	NA	7.9	7.9	6.3	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  NEW GUINEA:  IRIAN JAYA"	-1.679	136.04	170	15	1	NA	NA	NA	3	NA	3	1000	3	NA	NA	115	3	NA	NA	NA	3	NA	3	1000	3	NA	NA
4856	"Tsu"	1979	11	16	15	21	25.7	33	NA	6.9	6.9	6.1	NA	NA	NA	NA	"FIJI"	""	"FIJI ISLANDS"	-16.76	-179.984	170	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
4863	"Tsu"	1979	12	12	7	59	3.3	33	NA	7.7	7.7	6.4	NA	NA	NA	9	"COLOMBIA"	""	"COLOMBIA: OFF SHORE, PACIFIC OCEAN"	1.598	-79.358	160	600	3	NA	NA	20000	4	8	3	10000	4	NA	NA	600	3	NA	NA	20000	4	8	3	10000	4	NA	NA
4868	"Tsu"	1980	1	1	16	42	40	10	NA	6.7	6.7	6	NA	NA	NA	8	"AZORES (PORTUGAL)"	""	"AZORES:   TERCEIRA, ANGRA DO HEROISMO"	38.815	-27.78	130	69	2	NA	NA	600	3	5	2	NA	NA	NA	NA	69	2	NA	NA	600	3	5	2	NA	NA	NA	NA
6459	"Tsu"	1980	2	23	5	51	3.2	44	NA	7	7	6.3	NA	NA	NA	7	"RUSSIA"	""	"RUSSIA:  S. KURIL ISLANDS"	43.53	146.753	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4876	"Tsu"	1980	5	18	15	32	11.4	4	NA	5.2	5.2	4.7	5	NA	NA	5	"USA"	"WA"	"WASHINGTON:  MT ST HELENS"	46.214	-122.194	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	57	2	NA	NA	NA	NA	2000	4	NA	NA	NA	NA
4880	"Tsu"	1980	6	29	7	20	5.5	15	NA	6.2	6.2	5.8	NA	NA	NA	8	"JAPAN"	""	"JAPAN:  HONSHU:  S COAST"	34.808	139.181	30	NA	NA	NA	NA	7	1	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	7	1	NA	2	NA	NA	NA	NA
4885	"Tsu"	1980	7	17	19	42	23.2	33	NA	7.9	7.9	5.8	NA	NA	NA	NA	"SOLOMON ISLANDS"	""	"SOLOMON ISLANDS:  SANTA CRUZ ISLANDS; VANUATU"	-12.525	165.916	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4896	"Tsu"	1980	10	10	12	25	23.5	10	NA	7.7	7.7	6.5	NA	NA	NA	10	"ALGERIA"	""	"ALGERIA:  NORTHERN"	36.195	1.354	15	5000	4	NA	NA	9000	4	5200	4	25000	4	NA	NA	5000	4	NA	NA	9000	4	5200	4	250000	4	NA	NA
6460	"Tsu"	1981	1	18	18	17	24.4	33	NA	6.9	6.9	6.4	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  E. HONSHU ISLAND"	38.64	142.75	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4915	"Tsu"	1981	2	24	20	53	38.4	33	NA	6.7	6.7	5.9	NA	NA	NA	8	"GREECE"	""	"GREECE:  ATHENS-EASTERN GULF OF CORINTH"	38.222	22.934	130	22	1	NA	NA	400	3	812	4	8000	4	NA	NA	22	1	NA	NA	400	3	812	4	8000	4	NA	NA
4920	"Tsu"	1981	5	25	5	25	14.4	33	NA	7.6	7.6	6.1	NA	NA	NA	NA	"NEW ZEALAND"	""	"NEW ZEALAND:  W OF NORTH ISLAND"	-48.786	164.357	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4927	"Tsu"	1981	9	1	9	29	31.5	25	NA	7.7	7.7	7	NA	NA	NA	6	"SAMOA"	""	"SAMOA:  APIA; AMERICAN SAMOA:  PAGO PAGO"	-14.96	-173.085	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	1	NA	NA
4932	"Tsu"	1981	10	25	3	22	15.5	33	NA	7.3	7.3	6.2	NA	NA	NA	NA	"MEXICO"	""	"MEXICO:  MICHOACAN: LAZARO CARDENAS"	18.048	-102.084	150	9	1	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4936	"Tsu"	1982	1	11	6	10	6.4	46	NA	7.1	7.1	6	NA	NA	NA	7	"PHILIPPINES"	""	"PHILIPPINES:  VIRAC, CATANDUANES"	13.752	124.358	170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
6461	"Tsu"	1982	2	24	4	22	40.3	52	NA	5.4	5.4	5.4	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  NORTHERN SUMATERA"	4.374	97.755	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6512	"Tsu"	1982	3	11	10	32	27.7	33	NA	6.4	6.4	6.1	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  SUMBAWA ISLAND REGION"	-9.265	118.479	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4940	"Tsu"	1982	3	21	2	32	7.7	44	NA	6.7	6.7	6.4	NA	NA	NA	10	"JAPAN"	""	"JAPAN:  HOKKAIDO, URAKAWA, HIROO"	42.158	142.361	30	110	3	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6601	"Tsu"	1982	7	23	14	23	53.5	37	NA	6.8	6.8	6.2	NA	NA	NA	NA	"JAPAN"	""	"IBARAKI, JAPAN"	36.194	141.702	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4958	"Tsu"	1982	12	19	17	43	54.8	33	NA	7.7	7.7	5.9	NA	NA	NA	NA	"TONGA"	""	"TONGA TRENCH"	-24.133	-175.864	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4959	"Tsu"	1982	12	25	12	28	2.8	33	NA	5.9	5.9	5.5	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  FLORES ISLAND:  EASTERN"	-8.405	123.08	170	13	1	NA	NA	390	3	1.45	2	1875	4	NA	NA	13	1	NA	NA	390	3	1.45	2	1875	4	NA	NA
6462	"Tsu"	1982	12	28	6	37	42.5	22	NA	6.1	6.1	5.9	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  S. OF HONSHU ISLAND"	33.826	139.434	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7283	"Tsu"	1983	1	17	12	41	29.7	14	NA	7.2	7.2	6.1	NA	NA	NA	NA	"GREECE"	""	"GREECE: IONIAN SEA"	38.026	20.228	130	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6463	"Tsu"	1983	3	12	1	36	35.8	17	NA	6.5	6.5	6	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  BANDA SEA"	-4.056	127.924	170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
4965	"Tsu"	1983	3	18	9	5	50	89	NA	7.6	7.6	6.5	NA	NA	NA	7	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA:  NEW IRELAND"	-4.883	153.581	170	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
4978	"Tsu"	1983	5	26	2	59	59.6	24	NA	7.7	7.7	6.8	NA	NA	NA	8	"JAPAN"	""	"JAPAN:  HONSHU:  AKITA"	40.462	139.102	30	4	1	NA	NA	324	3	800	4	NA	NA	NA	NA	104	3	NA	NA	324	3	800	4	NA	NA	NA	NA
6464	"Tsu"	1983	6	9	12	49	3.8	31	NA	5.6	6.3	6.3	NA	NA	NA	NA	"JAPAN"	""	"NOSHIRO, JAPAN"	40.237	139.023	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6465	"Tsu"	1983	6	21	6	25	27.3	10	NA	6.9	6.9	6.7	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  N. HONSHU ISLAND"	41.346	139.099	30	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
4985	"Tsu"	1983	8	6	15	43	51.2	2	NA	7	7	6.2	NA	NA	NA	6	"GREECE"	""	"GREECE:  AEGEAN SEA"	40.142	24.766	130	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6549	"Tsu"	1983	8	17	10	55	54.1	63	NA	6.5	6.6	6.6	NA	NA	NA	NA	"RUSSIA"	""	"RUSSIA:  NEAR EAST COAST OF KAMCHATKA"	55.867	161.287	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4987	"Tsu"	1983	8	17	12	17	56	29	NA	6.5	6.5	6.2	NA	NA	NA	8	"PHILIPPINES"	""	"PHILIPPINES:  LUZON"	18.231	120.86	170	16	1	NA	NA	47	1	2.227	2	NA	3	NA	3	16	1	NA	NA	471	3	2.227	2	NA	3	NA	NA
4991	"Tsu"	1983	10	4	18	52	13.3	15	NA	7.3	7.3	6.4	NA	NA	NA	7	"CHILE"	""	"CHILE:  NORTHERN:  COPOAPO-CHANARAL"	-26.535	-70.563	160	5	1	NA	NA	12	1	1	2	40	1	NA	NA	5	1	NA	NA	12	1	1	2	40	1	NA	NA
5007	"Tsu"	1983	11	30	17	46	0.6	10	NA	7.6	7.6	6.6	NA	NA	NA	6	"UK TERRITORY"	""	"INDIAN OCEAN:  CHAGOS ARCHIPELAGO:  DIEGO GARCIA"	-6.852	72.11	60	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
5019	"Tsu"	1984	1	8	15	24	13.5	33	NA	6.6	6.6	6	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  SULAWESI:  W"	-2.823	118.806	170	2	1	NA	NA	89	2	0.5	1	NA	NA	NA	2	2	1	NA	NA	89	2	0.5	1	NA	NA	NA	2
6817	"Tsu"	1984	2	11	8	2	51.5	29	NA	5.4	5.4	5.3	5.1	NA	NA	NA	"GREECE"	""	"GREECE:  MANAGOULI-AIYION"	38.396	22.094	130	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
6466	"Tsu"	1984	3	24	9	44	2.6	44	NA	7	7	6.1	NA	NA	NA	NA	"RUSSIA"	""	"RUSSIA:  KURIL ISLANDS"	44.117	148.192	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6652	"Tsu"	1984	6	13	2	29	25.3	41	NA	5.5	5.5	5.5	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  TORI SHIMA, OKINAWA"	31.448	140.036	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5041	"Tsu"	1984	8	6	19	6	38.3	46	NA	6.7	6.7	6.3	NA	NA	NA	6	"JAPAN"	""	"JAPAN:  KYUSHU:  NOBEOKA"	32.386	131.945	30	20	1	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	20	1	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
6467	"Tsu"	1984	9	18	17	2	44.3	48	NA	6.9	6.9	6.6	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  HONSHU ISLAND"	34.006	141.5	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6330	"Tsu"	1984	12	28	10	37	53.7	33	NA	7	7	6.2	NA	NA	NA	NA	"RUSSIA"	""	"RUSSIA:  KAMCHATKA"	56.2	163.4	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5056	"Tsu"	1985	3	3	22	47	9.5	40	8	7.8	8	6.7	NA	NA	NA	8	"CHILE"	""	"CHILE:  CENTRAL COAST, SAN ANTONIO, VALPARAISO"	-33.132	-71.708	160	180	3	NA	NA	2575	4	1500	4	NA	4	NA	NA	180	3	NA	NA	2575	4	1500	4	NA	4	NA	NA
5059	"Tsu"	1985	3	16	14	54	0.7	13	NA	6.3	6.3	6.3	NA	NA	NA	6	"GUADELOUPE"	""	"GUADELOUPE"	17.013	-62.448	90	NA	NA	NA	NA	6	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	6	1	NA	1	NA	NA	NA	NA
5063	"Tsu"	1985	4	13	1	6	0.1	99	NA	NA	6.2	6.2	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  DENPASAR, BALI"	-9.245	114.185	170	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA
5069	"Tsu"	1985	7	3	4	36	51.7	46	NA	7.2	7.2	6.3	NA	NA	NA	7	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL"	-4.439	152.828	170	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	NA	NA
5076	"Tsu"	1985	9	19	13	17	47.3	28	NA	8.1	8.1	6.8	NA	NA	NA	9	"MEXICO"	""	"MEXICO:  MICHOACAN:  MEXICO CITY"	18.19	-102.533	150	9500	4	NA	NA	30000	4	4000	4	NA	4	NA	NA	9500	4	NA	NA	30000	4	4000	4	NA	4	NA	NA
5078	"Tsu"	1985	9	21	1	37	13.4	31	NA	7.6	7.6	6.3	NA	NA	NA	6	"MEXICO"	""	"MEXICO:  SW COAST:  MEXICO CITY"	17.802	-101.647	150	NA	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
5095	"Tsu"	1986	5	7	22	47	10.8	19	8	7.7	8	6.4	NA	NA	NA	6	"USA"	"AK"	"ALASKA:  ALEUTIAN ISLANDS:  ADAK"	51.52	-174.776	150	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
6468	"Tsu"	1986	5	17	16	20	22.2	26	6.4	6.6	6.6	5.8	NA	NA	NA	NA	"USA"	"AK"	"ALASKA:  ANDREANOF ISLANDS"	52.327	-174.504	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5115	"Tsu"	1986	10	20	6	46	9.9	29	NA	8.1	8.1	6.6	NA	NA	NA	NA	"KERMADEC ISLANDS (NEW ZEALAND)"	""	"KERMADEC ISLANDS:  RAOUL"	-28.117	-176.367	170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
5116	"Tsu"	1986	11	14	21	20	10.5	34	NA	7.8	7.8	6.3	NA	NA	NA	8	"TAIWAN"	""	"TAIWAN:  TAIPEI, HUALIEN"	23.901	121.574	30	15	1	NA	NA	44	1	NA	1	NA	NA	NA	NA	15	1	NA	NA	44	1	NA	1	NA	NA	NA	NA
6631	"Tsu"	1987	2	6	13	16	17.8	48	NA	6.3	6.3	6.1	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  EAST COAST HONSHU"	36.988	141.689	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5126	"Tsu"	1987	2	8	18	33	58.3	55	NA	7.6	7.6	NA	NA	NA	NA	7	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA:  HUON PENINSULA, UMBOI ISLAND"	-6.088	147.689	170	3	1	NA	NA	NA	NA	2.625	2	NA	3	NA	NA	3	1	NA	NA	NA	NA	2.625	2	NA	3	NA	NA
5129	"Tsu"	1987	3	5	9	17	5.2	62	NA	7.3	7.3	6.5	NA	NA	NA	6	"CHILE"	""	"CHILE:  ANTOFAGASTA, ARICA"	-24.388	-70.161	160	1	1	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
5132	"Tsu"	1987	3	18	3	36	30.3	54	NA	6.7	6.7	6.4	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  KYUSHU:  MIYAZAKI, NAZE"	32.034	131.837	30	2	1	NA	NA	5	1	NA	2	NA	NA	NA	NA	2	1	NA	NA	5	1	NA	2	NA	NA	NA	NA
6469	"Tsu"	1987	3	24	12	49	47	23	NA	5.1	5.7	5.7	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  HONSHU ISLAND"	37.447	137.865	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6818	"Tsu"	1987	6	18	14	3	15.1	73	NA	NA	6	6	NA	NA	NA	NA	"VANUATU"	""	"VANUATU ISLANDS"	-10.707	162.326	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6819	"Tsu"	1987	7	6	2	49	42.7	48	NA	6.6	6.6	5.9	NA	NA	NA	NA	"VANUATU"	""	"VANUATU ISLANDS"	-14.074	167.828	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6470	"Tsu"	1987	10	6	4	19	6	16	NA	7.3	7.3	6.7	NA	NA	NA	NA	"TONGA"	""	"TONGA ISLANDS"	-17.94	-172.225	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6471	"Tsu"	1987	10	12	13	57	4.7	25	NA	6.8	6.8	6.3	NA	NA	NA	NA	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA:  SOLOMON SEA"	-7.288	154.371	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5147	"Tsu"	1987	10	16	20	48	1.6	48	NA	7.7	7.7	5.9	NA	NA	NA	8	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA:  NEW BRITAIN:  KANDRIAN, KIMBTE"	-6.266	149.06	170	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6472	"Tsu"	1987	11	17	8	46	53.3	10	7.2	6.9	7.2	6.6	NA	NA	NA	NA	"USA"	"AK"	"GULF OF ALASKA"	58.586	-143.27	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5150	"Tsu"	1987	11	26	1	43	14	33	NA	6.5	6.5	5.8	NA	NA	NA	NA	"INDONESIA"	""	"INDONESIA:  TIMOR:  PANTAR, MOUNT SIRUNG"	-8.247	124.155	170	125	3	NA	NA	108	3	5	2	237	3	NA	NA	125	3	NA	NA	108	3	5	2	237	3	NA	NA
5152	"Tsu"	1987	11	30	19	23	19.5	10	7.9	7.6	7.9	6.7	NA	NA	NA	6	"USA"	"AK"	"ALASKA:  YAKUTAT"	58.679	-142.786	150	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
6473	"Tsu"	1988	2	5	14	1	2.7	37	NA	6.7	6.7	6.2	NA	NA	NA	NA	"CHILE"	""	"CHILE:  TALTAL"	-24.753	-70.433	160	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
5159	"Tsu"	1988	3	6	22	35	38.1	10	NA	7.6	7.6	6.8	NA	NA	NA	5	"USA"	"AK"	"ALASKA:  GULF OF ALASKA:  ANCHORAGE"	56.953	-143.032	150	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6474	"Tsu"	1988	6	24	2	6	26.3	53	NA	NA	5.4	5.4	NA	NA	NA	NA	"PHILIPPINES"	""	"PHILIPPINES:  LUZON:  LAOAG"	18.606	121.013	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
5162	"Tsu"	1988	7	5	20	32	7.2	53	NA	6.8	6.8	6	NA	NA	NA	5	"PAPUA NEW GUINEA"	""	"PAPUA NEW GUINEA:  NEW BRITAIN:  KANDRIAN, ARAWE"	-5.964	148.78	170	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5164	"Tsu"	1988	8	6	0	36	24.6	91	NA	7.2	7.2	6.8	NA	NA	NA	6	"MYANMAR (BURMA)"	""	"MYANMAR (BURMA);  INDIA:  GAUHATI, SIBSAGAR, IMPHAL"	25.149	95.127	60	38	1	NA	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5165	"Tsu"	1988	8	10	4	38	29.2	36	7.6	7.4	7.6	6	NA	NA	NA	NA	"SOLOMON ISLANDS"	""	"SOLOMON ISLANDS:  SAN CRISTOBAL, GUADALCANAL"	-10.258	160.896	170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	1	100	2	NA	NA
5198	"Tsu"	1989	5	23	10	54	46.3	10	NA	8.2	8.2	6.4	NA	NA	NA	7	"AUSTRALIA"	"TAS"	"MACQUARIE ISLAND:  MACQUARIE STATION; NEW ZEALAND"	-52.341	160.568	170	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5203	"Tsu"	1989	6	26	3	27	3.9	9	NA	6.1	6.1	5.8	NA	NA	NA	6	"USA"	"HI"	"HAWAIIAN ISLANDS:  PUNA DISTRICT"	19.362	-155.083	150	NA	NA	NA	NA	5	1	NA	2	105	3	NA	NA	NA	NA	NA	NA	5	1	NA	2	105	3	NA	NA
6475	"Tsu"	1989	9	4	13	14	58.2	11	NA	6.9	6.9	6.5	6.9	NA	NA	NA	"USA"	"AK"	"ALASKA"	55.543	-156.835	150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5213	"Tsu"	1989	10	18	0	4	15.2	19	6.9	7.1	7.1	6.5	NA	NA	NA	9	"USA"	"CA"	"CALIFORNIA:  LOMA PRIETA"	37.036	-121.883	150	62	2	NA	NA	3757	4	5600	4	NA	3	NA	NA	62	2	NA	NA	3757	4	5600	4	NA	3	NA	NA
6476	"Tsu"	1989	10	29	5	25	38.2	10	NA	6.6	6.6	6	NA	NA	NA	NA	"JAPAN"	""	"JAPAN:  N. HONSHU ISLAND"	39.571	143.333	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5216	"Tsu"	1989	10	29	19	9	12.9	6	NA	5.7	6.1	5.7	6.1	NA	NA	8	"ALGERIA"	""	"ALGERIA:  ALGIERS, CHERCHELL, TIPAZA"	36.788	2.448	15	30	1	NA	NA	245	3	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6620	"Tsu"	1989	11	1	10	25	52.2	26	NA	4.4	5.2	5.2	NA	NA	NA	NA	"USA TERRITORY"	"PR"	"PUERTO RICO: MONA PASSAGE"	18.986	-68.833	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5217	"Tsu"	1989	11	1	18	25	34.9	29	NA	7.4	7.4	6.4	NA	NA	NA	6	"JAPAN"	""	"JAPAN:  HONSHU: N, AOMORI, MISAWA"	39.837	142.76	30	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5222	"Tsu"	1990	2	8	7	15	32.2	26	NA	6.6	6.6	6.2	NA	NA	NA	7	"PHILIPPINES"	""	"PHILIPPINES:  BOHOL, CEBU, CAGAYAN DE ORO, CAMIGUIN"	9.755	124.694	170	NA	2	NA	NA	300	3	0.9	1	NA	NA	600	3	NA	2	NA	NA	300	3	0.9	1	NA	NA	600	3
